"Sujeito";"Predicado";"Objeto"
"/index.php/Maric_Seaworth";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Maric_Seaworth";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Maric_Seaworth";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Maric_Seaworth";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Maric_Seaworth";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Maric_Seaworth";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Maric_Seaworth";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Maric_Seaworth";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Maric_Seaworth";"name";"Maric Seaworth"
"/index.php/Marillion";"Born";"In 279AC or 280AC"
"/index.php/Marillion";"Died";"/index.php/Eyrie"
"/index.php/Marillion";"Died";"In 300AC, at the Eyrie"
"/index.php/Marillion";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Marillion";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Marillion";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Marillion";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Marillion";"Book(s)";"A Game of Thrones (Appears)"
"/index.php/Marillion";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Marillion";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Marillion";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Marillion";"Played by";"Emun Elliott."
"/index.php/Marillion";"TV series";"/index.php/Game_of_Thrones_-_Season_1"
"/index.php/Marillion";"TV series";"Season 1"
"/index.php/Marillion";"name";"Marillion"
"/index.php/Maris";"Alias";"Black Maris"
"/index.php/Maris";"Culture";"/index.php/Free_folk"
"/index.php/Maris";"Culture";"Free folk"
"/index.php/Maris";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Maris";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Maris";"name";"Maris"
"/index.php/Marissa_Frey";"Allegiance";"/index.php/House_Frey"
"/index.php/Marissa_Frey";"Allegiance";"House Frey"
"/index.php/Marissa_Frey";"Born";"In 286AC"
"/index.php/Marissa_Frey";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Marissa_Frey";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Marissa_Frey";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Marissa_Frey";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Marissa_Frey";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Marissa_Frey";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Marissa_Frey";"name";"Marissa Frey"
"/index.php/Mariya_Darry";"Allegiance";"/index.php/House_Darry"
"/index.php/Mariya_Darry";"Allegiance";"/index.php/House_Frey"
"/index.php/Mariya_Darry";"Allegiance";"House Darry"
"/index.php/Mariya_Darry";"Allegiance";"House Frey"
"/index.php/Mariya_Darry";"Culture";"/index.php/Westeros"
"/index.php/Mariya_Darry";"Culture";"Westeros"
"/index.php/Mariya_Darry";"Spouse";"/index.php/Merrett_Frey"
"/index.php/Mariya_Darry";"Spouse";"Merrett Frey"
"/index.php/Mariya_Darry";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Mariya_Darry";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Mariya_Darry";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Mariya_Darry";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Mariya_Darry";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Mariya_Darry";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Mariya_Darry";"name";"Mariya Darry"
"/index.php/Mark_Mullendore";"Title";"/index.php/Knight"
"/index.php/Mark_Mullendore";"Title";"Ser"
"/index.php/Mark_Mullendore";"Allegiance";"/index.php/House_Mullendore"
"/index.php/Mark_Mullendore";"Allegiance";"House Mullendore"
"/index.php/Mark_Mullendore";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Mark_Mullendore";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Mark_Mullendore";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Mark_Mullendore";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Mark_Mullendore";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Mark_Mullendore";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Mark_Mullendore";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Mark_Mullendore";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Mark_Mullendore";"name";"Mark Mullendore"
"/index.php/Mark_Ryswell";"Title";"Ser"
"/index.php/Mark_Ryswell";"Allegiance";"/index.php/House_Ryswell"
"/index.php/Mark_Ryswell";"Allegiance";"House Ryswell"
"/index.php/Mark_Ryswell";"Died";"/index.php/Tower_of_Joy"
"/index.php/Mark_Ryswell";"Died";"In 283AC, at Tower of Joy"
"/index.php/Mark_Ryswell";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Mark_Ryswell";"Book(s)";"A Game of Thrones"
"/index.php/Mark_Ryswell";"name";"Mark Ryswell"
"/index.php/Marlon_Manderly";"Title";"/index.php/Knight"
"/index.php/Marlon_Manderly";"Title";"/index.php/White_Harbor"
"/index.php/Marlon_Manderly";"Title";"Ser"
"/index.php/Marlon_Manderly";"Title";"Commander of the garrison at White Harbor"
"/index.php/Marlon_Manderly";"Allegiance";"/index.php/House_Manderly"
"/index.php/Marlon_Manderly";"Allegiance";"House Manderly"
"/index.php/Marlon_Manderly";"Born";"/index.php/White_Harbor"
"/index.php/Marlon_Manderly";"Born";"At White Harbor"
"/index.php/Marlon_Manderly";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Marlon_Manderly";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Marlon_Manderly";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Marlon_Manderly";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Marlon_Manderly";"name";"Marlon Manderly"
"/index.php/Maron_Botley";"Alias";"Fishwhiskers"
"/index.php/Maron_Botley";"Allegiance";"/index.php/House_Botley"
"/index.php/Maron_Botley";"Allegiance";"House Botley"
"/index.php/Maron_Botley";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Maron_Botley";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Maron_Botley";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Maron_Botley";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Maron_Botley";"name";"Maron Botley"
"/index.php/Maron_Greyjoy";"Allegiance";"/index.php/House_Greyjoy"
"/index.php/Maron_Greyjoy";"Allegiance";"House Greyjoy"
"/index.php/Maron_Greyjoy";"Culture";"/index.php/Ironborn"
"/index.php/Maron_Greyjoy";"Culture";"Ironborn"
"/index.php/Maron_Greyjoy";"Born";"In 275AC or before"
"/index.php/Maron_Greyjoy";"Died";"/index.php/Pyke"
"/index.php/Maron_Greyjoy";"Died";"In 289AC, at Pyke"
"/index.php/Maron_Greyjoy";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Maron_Greyjoy";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Maron_Greyjoy";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Maron_Greyjoy";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Maron_Greyjoy";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Maron_Greyjoy";"Book(s)";"A Game of Thrones (Mentioned)"
"/index.php/Maron_Greyjoy";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Maron_Greyjoy";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Maron_Greyjoy";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Maron_Greyjoy";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Maron_Greyjoy";"name";"Maron Greyjoy"
"/index.php/Maron_Martell";"Title";"Prince of Dorne"
"/index.php/Maron_Martell";"Allegiance";"/index.php/House_Martell"
"/index.php/Maron_Martell";"Allegiance";"House Martell"
"/index.php/Maron_Martell";"Spouse";"/index.php/Daenerys_Targaryen_(daughter_of_Aegon_IV)"
"/index.php/Maron_Martell";"Spouse";"Daenerys Targaryen"
"/index.php/Maron_Martell";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Maron_Martell";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Maron_Martell";"Book(s)";"A Feast for Crows"
"/index.php/Maron_Martell";"Book(s)";"A Dance with Dragons"
"/index.php/Maron_Martell";"name";"Maron Martell"
"/index.php/Maron_Volmark";"Title";"/index.php/Volmark"
"/index.php/Maron_Volmark";"Title";"/index.php/Greenshield"
"/index.php/Maron_Volmark";"Title";"Lord of Volmark"
"/index.php/Maron_Volmark";"Title";"Lord of Greenshield"
"/index.php/Maron_Volmark";"Allegiance";"/index.php/House_Volmark"
"/index.php/Maron_Volmark";"Allegiance";"House Volmark"
"/index.php/Maron_Volmark";"Culture";"/index.php/Ironborn"
"/index.php/Maron_Volmark";"Culture";"Ironborn"
"/index.php/Maron_Volmark";"Born";"In 283AC or 284AC"
"/index.php/Maron_Volmark";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Maron_Volmark";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Maron_Volmark";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Maron_Volmark";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Maron_Volmark";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Maron_Volmark";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Maron_Volmark";"name";"Maron Volmark"
"/index.php/Marq_Grafton";"Allegiance";"/index.php/House_Grafton"
"/index.php/Marq_Grafton";"Allegiance";"House Grafton"
"/index.php/Marq_Grafton";"Died";"/index.php/Battle_of_Gulltown_(Robert%27s_Rebellion)"
"/index.php/Marq_Grafton";"Died";"In 282AC, at Gulltown"
"/index.php/Marq_Grafton";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Marq_Grafton";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Marq_Grafton";"name";"Marq Grafton"
"/index.php/Marq_Piper";"Title";"/index.php/Knight"
"/index.php/Marq_Piper";"Title";"Ser"
"/index.php/Marq_Piper";"Allegiance";"/index.php/House_Piper"
"/index.php/Marq_Piper";"Allegiance";"House Piper"
"/index.php/Marq_Piper";"Born";"/index.php/Pinkmaiden"
"/index.php/Marq_Piper";"Born";"At Pinkmaiden"
"/index.php/Marq_Piper";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Marq_Piper";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Marq_Piper";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Marq_Piper";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Marq_Piper";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Marq_Piper";"Book(s)";"A Game of Thrones (Appears)"
"/index.php/Marq_Piper";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Marq_Piper";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Marq_Piper";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Marq_Piper";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Marq_Piper";"name";"Marq Piper"
"/index.php/Marq_Rankenfell";"Alias";"Mad Marq Rankenfell"
"/index.php/Marq_Rankenfell";"Title";"/index.php/Lord_Commander_of_the_Night%27s_Watch"
"/index.php/Marq_Rankenfell";"Title";"Lord Commander of the Night's Watch"
"/index.php/Marq_Rankenfell";"Allegiance";"/index.php/Night%27s_Watch"
"/index.php/Marq_Rankenfell";"Allegiance";"Night's Watch"
"/index.php/Marq_Rankenfell";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Marq_Rankenfell";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Marq_Rankenfell";"name";"Marq Rankenfell"
"/index.php/Marsella_Waynwood";"Allegiance";"/index.php/House_Waynwood"
"/index.php/Marsella_Waynwood";"Allegiance";"/index.php/House_Frey"
"/index.php/Marsella_Waynwood";"Allegiance";"House Waynwood"
"/index.php/Marsella_Waynwood";"Allegiance";"House Frey"
"/index.php/Marsella_Waynwood";"Spouse";"/index.php/Stevron_Frey"
"/index.php/Marsella_Waynwood";"Spouse";"Ser Stevron Frey"
"/index.php/Marsella_Waynwood";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Marsella_Waynwood";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Marsella_Waynwood";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Marsella_Waynwood";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Marsella_Waynwood";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Marsella_Waynwood";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Marsella_Waynwood";"name";"Marsella Waynwood"
"/index.php/Matarys_Targaryen";"Alias";"The Even Younger Prince"
"/index.php/Matarys_Targaryen";"Title";"Prince"
"/index.php/Matarys_Targaryen";"Allegiance";"/index.php/House_Targaryen"
"/index.php/Matarys_Targaryen";"Allegiance";"House Targaryen"
"/index.php/Matarys_Targaryen";"Born";"In 184AC or later"
"/index.php/Matarys_Targaryen";"Died";"/index.php/King%27s_Landing"
"/index.php/Matarys_Targaryen";"Died";"In 209AC, at King's Landing"
"/index.php/Matarys_Targaryen";"Book(s)";"/index.php/The_Hedge_Knight"
"/index.php/Matarys_Targaryen";"Book(s)";"/index.php/The_Sworn_Sword"
"/index.php/Matarys_Targaryen";"Book(s)";"/index.php/The_Mystery_Knight"
"/index.php/Matarys_Targaryen";"Book(s)";"The Hedge Knight (Mentioned)"
"/index.php/Matarys_Targaryen";"Book(s)";"The Sworn Sword (Mentioned)"
"/index.php/Matarys_Targaryen";"Book(s)";"The Mystery Knight (Mentioned)"
"/index.php/Matarys_Targaryen";"name";"Matarys Targaryen"
"/index.php/Martyn_Cassel";"Allegiance";"/index.php/House_Cassel"
"/index.php/Martyn_Cassel";"Allegiance";"House Cassel"
"/index.php/Martyn_Cassel";"Culture";"/index.php/Northmen"
"/index.php/Martyn_Cassel";"Culture";"Northmen"
"/index.php/Martyn_Cassel";"Died";"/index.php/Tower_of_Joy"
"/index.php/Martyn_Cassel";"Died";"/index.php/Dorne"
"/index.php/Martyn_Cassel";"Died";"In 284AC, at Tower of Joy, Dorne"
"/index.php/Martyn_Cassel";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Martyn_Cassel";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Martyn_Cassel";"Book(s)";"A Game of Thrones (Mentioned)"
"/index.php/Martyn_Cassel";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Martyn_Cassel";"name";"Martyn Cassel"
"/index.php/Martyn_Lannister";"Allegiance";"/index.php/House_Lannister"
"/index.php/Martyn_Lannister";"Allegiance";"House Lannister"
"/index.php/Martyn_Lannister";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Martyn_Lannister";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Martyn_Lannister";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Martyn_Lannister";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Martyn_Lannister";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Martyn_Lannister";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Martyn_Lannister";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Martyn_Lannister";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Martyn_Lannister";"name";"Martyn Lannister"
"/index.php/Martyn_Mullendore";"Title";"/index.php/Uplands"
"/index.php/Martyn_Mullendore";"Title";"Lord of Uplands"
"/index.php/Martyn_Mullendore";"Allegiance";"/index.php/House_Mullendore"
"/index.php/Martyn_Mullendore";"Allegiance";"House Mullendore"
"/index.php/Martyn_Mullendore";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Martyn_Mullendore";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Martyn_Mullendore";"name";"Martyn Mullendore"
"/index.php/Martyn_Rivers";"Allegiance";"/index.php/House_Frey"
"/index.php/Martyn_Rivers";"Allegiance";"House Frey"
"/index.php/Martyn_Rivers";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Martyn_Rivers";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Martyn_Rivers";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Martyn_Rivers";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Martyn_Rivers";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Martyn_Rivers";"Book(s)";"A Game of Thrones (Appears)"
"/index.php/Martyn_Rivers";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Martyn_Rivers";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Martyn_Rivers";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Martyn_Rivers";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Martyn_Rivers";"name";"Martyn Rivers"
"/index.php/Marwyn";"Alias";"Marwyn the Mage"
"/index.php/Marwyn";"Alias";"The mastiff"
"/index.php/Marwyn";"Title";"Archmaester"
"/index.php/Marwyn";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Marwyn";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Marwyn";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Marwyn";"Book(s)";"A Game of Thrones (Mentioned)"
"/index.php/Marwyn";"Book(s)";"A Storm of Swords(Mentioned)"
"/index.php/Marwyn";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Marwyn";"name";"Marwyn"
"/index.php/Marwyn_Belmore";"Alias";"Ser Ding-Dong"
"/index.php/Marwyn_Belmore";"Title";"Ser"
"/index.php/Marwyn_Belmore";"Allegiance";"/index.php/House_Belmore"
"/index.php/Marwyn_Belmore";"Allegiance";"House Belmore"
"/index.php/Marwyn_Belmore";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Marwyn_Belmore";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Marwyn_Belmore";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Marwyn_Belmore";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Marwyn_Belmore";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Marwyn_Belmore";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Marwyn_Belmore";"name";"Marwyn Belmore"
"/index.php/Marya_Seaworth";"Title";"Lady"
"/index.php/Marya_Seaworth";"Allegiance";"/index.php/House_Seaworth"
"/index.php/Marya_Seaworth";"Allegiance";"House Seaworth"
"/index.php/Marya_Seaworth";"Spouse";"/index.php/Davos_Seaworth"
"/index.php/Marya_Seaworth";"Spouse";"Ser Davos Seaworth"
"/index.php/Marya_Seaworth";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Marya_Seaworth";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Marya_Seaworth";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Marya_Seaworth";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Marya_Seaworth";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Marya_Seaworth";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Marya_Seaworth";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Marya_Seaworth";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Marya_Seaworth";"name";"Marya Seaworth"
"/index.php/Masha_Heddle";"Died";"/index.php/The_Riverlands"
"/index.php/Masha_Heddle";"Died";"In 298AC, at the Riverlands"
"/index.php/Masha_Heddle";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Masha_Heddle";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Masha_Heddle";"Book(s)";"A Game of Thrones (Appears)"
"/index.php/Masha_Heddle";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Masha_Heddle";"Played by";"Susie Kelly"
"/index.php/Masha_Heddle";"TV series";"/index.php/Game_of_Thrones_-_Season_1"
"/index.php/Masha_Heddle";"TV series";"Season 1"
"/index.php/Masha_Heddle";"name";"Masha Heddle"
"/index.php/Maslyn";"Allegiance";"/index.php/Night%27s_Watch"
"/index.php/Maslyn";"Allegiance";"Night's Watch"
"/index.php/Maslyn";"Died";"/index.php/Fist_of_the_First_Men"
"/index.php/Maslyn";"Died";"In 299AC, at Fist of the First Men"
"/index.php/Maslyn";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Maslyn";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Maslyn";"name";"Maslyn"
"/index.php/Mathis_Frey";"Allegiance";"/index.php/House_Frey"
"/index.php/Mathis_Frey";"Allegiance";"House Frey"
"/index.php/Mathis_Frey";"Born";"In 294AC"
"/index.php/Mathis_Frey";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Mathis_Frey";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Mathis_Frey";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Mathis_Frey";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Mathis_Frey";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Mathis_Frey";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Mathis_Frey";"name";"Mathis Frey"
"/index.php/Mathis_Rowan";"Title";"/index.php/Goldengrove"
"/index.php/Mathis_Rowan";"Title";"Lord of Goldengrove"
"/index.php/Mathis_Rowan";"Allegiance";"/index.php/House_Rowan"
"/index.php/Mathis_Rowan";"Allegiance";"House Rowan"
"/index.php/Mathis_Rowan";"Spouse";"/index.php/Bethany_Redwyne"
"/index.php/Mathis_Rowan";"Spouse";"Bethany Redwyne"
"/index.php/Mathis_Rowan";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Mathis_Rowan";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Mathis_Rowan";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Mathis_Rowan";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Mathis_Rowan";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Mathis_Rowan";"Book(s)";"A Game of Thrones (Mentioned)"
"/index.php/Mathis_Rowan";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Mathis_Rowan";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Mathis_Rowan";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Mathis_Rowan";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Mathis_Rowan";"name";"Mathis Rowan"
"/index.php/Mathos_Mallarawan";"Culture";"/index.php/Qarth"
"/index.php/Mathos_Mallarawan";"Culture";"Qartheen"
"/index.php/Mathos_Mallarawan";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Mathos_Mallarawan";"Book(s)";"A Clash of Kings"
"/index.php/Mathos_Mallarawan";"name";"Mathos Mallarawan"
"/index.php/Matrice";"Allegiance";"/index.php/House_Baratheon_of_Dragonstone"
"/index.php/Matrice";"Allegiance";"House Baratheon of Dragonstone"
"/index.php/Matrice";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Matrice";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Matrice";"name";"Matrice"
"/index.php/Matt";"Alias";"Little Matt"
"/index.php/Matt";"Died";"/index.php/The_Riverlands"
"/index.php/Matt";"Died";"At the Riverlands"
"/index.php/Matt";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Matt";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Matt";"name";"Matt"
"/index.php/Matthar";"Alias";"Ser Loon"
"/index.php/Matthar";"Allegiance";"/index.php/Night%27s_Watch"
