"Sujeito";"Classe";"Predicado";"Objeto"
"/index.php/Kyle";"CHARACTER";"appearsIn";"/index.php/The_Mystery_Knight"
"/index.php/Kyle";"CHARACTER";"hasAlias";"the Cat of Misty Moor"
"/index.php/Kyle";"CHARACTER";"nameIs";"Kyle"
"/index.php/Kyle";"CHARACTER";"titlesIs";"Ser"
"/index.php/Kyle_(Banners)";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kyle_(Banners)";"CHARACTER";"diedIn";"In 299AC, at Riverlands"
"/index.php/Kyle_(Banners)";"CHARACTER";"nameIs";"Kyle (Banners)"
"/index.php/Kyle_Condon";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kyle_Condon";"CHARACTER";"hasAllegianceWith";"/index.php/House_Condon"
"/index.php/Kyle_Condon";"CHARACTER";"nameIs";"Kyle Condon"
"/index.php/Kyle_Condon";"CHARACTER";"titlesIs";"Ser"
"/index.php/Kyle_Royce";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kyle_Royce";"CHARACTER";"diedIn";"At King's Landing"
"/index.php/Kyle_Royce";"CHARACTER";"hasAllegianceWith";"/index.php/House_Royce"
"/index.php/Kyle_Royce";"CHARACTER";"nameIs";"Kyle Royce"
"/index.php/Kyleg";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kyleg";"CHARACTER";"hasCulture";"Free Folk"
"/index.php/Kyleg";"CHARACTER";"nameIs";"Kyleg"
"/index.php/Kym";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kym";"CHARACTER";"nameIs";"Kym"
"/index.php/Kym";"CHARACTER";"titlesIs";"Maester"
"/index.php/Kyra";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kyra";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kyra";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kyra";"CHARACTER";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Kyra";"CHARACTER";"bornIn";"In 280AC or 281AC, at Winter Town"
"/index.php/Kyra";"CHARACTER";"diedIn";"In 300AC, at Forests near the Dreadfort"
"/index.php/Kyra";"CHARACTER";"hasAllegianceWith";"/index.php/House_Stark"
"/index.php/Kyra";"CHARACTER";"nameIs";"Kyra"
"/index.php/Kyra_Frey";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kyra_Frey";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kyra_Frey";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kyra_Frey";"CHARACTER";"bornIn";"In or between 262AC and 277AC"
"/index.php/Kyra_Frey";"CHARACTER";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Kyra_Frey";"CHARACTER";"nameIs";"Kyra Frey"
"/index.php/Kyra_Frey";"CHARACTER";"spouse";"/index.php/Garse_Goodbrook"
"/index.php/Lady_of_the_Leaves";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lady_of_the_Leaves";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lady_of_the_Leaves";"CHARACTER";"nameIs";"Lady of the Leaves"
"/index.php/Lady_of_the_Leaves";"CHARACTER";"titlesIs";"Lady of the Leaves"
"/index.php/Laena_Velaryon";"CHARACTER";"appearsIn";"/index.php/The_Princess_and_the_Queen"
"/index.php/Laena_Velaryon";"CHARACTER";"appearsIn";"/index.php/The_Rogue_Prince"
"/index.php/Laena_Velaryon";"CHARACTER";"bornIn";"In 92AC or 93AC"
"/index.php/Laena_Velaryon";"CHARACTER";"diedIn";"In 120AC, at Driftmark"
"/index.php/Laena_Velaryon";"CHARACTER";"hasAllegianceWith";"/index.php/House_Targaryen"
"/index.php/Laena_Velaryon";"CHARACTER";"hasAllegianceWith";"/index.php/House_Velaryon"
"/index.php/Laena_Velaryon";"CHARACTER";"hasCulture";"Valyrian"
"/index.php/Laena_Velaryon";"CHARACTER";"hasRace";"Valyrian"
"/index.php/Laena_Velaryon";"CHARACTER";"nameIs";"Laena Velaryon"
"/index.php/Laena_Velaryon";"CHARACTER";"spouse";"/index.php/Daemon_Targaryen"
"/index.php/Laenor_Velaryon";"CHARACTER";"appearsIn";"/index.php/The_Princess_and_the_Queen"
"/index.php/Laenor_Velaryon";"CHARACTER";"appearsIn";"/index.php/The_Rogue_Prince"
"/index.php/Laenor_Velaryon";"CHARACTER";"bornIn";"In 93AC or 94AC"
"/index.php/Laenor_Velaryon";"CHARACTER";"diedIn";"In 120AC, at Spicetown"
"/index.php/Laenor_Velaryon";"CHARACTER";"hasAllegianceWith";"/index.php/House_Targaryen"
"/index.php/Laenor_Velaryon";"CHARACTER";"hasAllegianceWith";"/index.php/House_Velaryon"
"/index.php/Laenor_Velaryon";"CHARACTER";"hasCulture";"Valyrian"
"/index.php/Laenor_Velaryon";"CHARACTER";"hasRace";"Valyrian"
"/index.php/Laenor_Velaryon";"CHARACTER";"nameIs";"Laenor Velaryon"
"/index.php/Laenor_Velaryon";"CHARACTER";"spouse";"/index.php/Rhaenyra_Targaryen"
"/index.php/Laenor_Velaryon";"CHARACTER";"titlesIs";"Ser"
"/index.php/Lambert_Turnberry";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Lambert_Turnberry";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lambert_Turnberry";"CHARACTER";"hasAllegianceWith";"/index.php/House_Turnberry"
"/index.php/Lambert_Turnberry";"CHARACTER";"nameIs";"Lambert Turnberry"
"/index.php/Lambert_Turnberry";"CHARACTER";"titlesIs";"Ser"
"/index.php/Lamprey";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lamprey";"CHARACTER";"hasAlias";"Lamprey"
"/index.php/Lamprey";"CHARACTER";"hasAllegianceWith";"/index.php/House_Baratheon_of_Dragonstone"
"/index.php/Lamprey";"CHARACTER";"nameIs";"Lamprey"
"/index.php/Lancel_Lannister";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Lancel_Lannister";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Lancel_Lannister";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lancel_Lannister";"CHARACTER";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Lancel_Lannister";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lancel_Lannister";"CHARACTER";"bornIn";"In 282AC"
"/index.php/Lancel_Lannister";"CHARACTER";"hasAllegianceWith";"/index.php/House_Lannister"
"/index.php/Lancel_Lannister";"CHARACTER";"hasAllegianceWith";"/index.php/House_Lannister_of_Darry"
"/index.php/Lancel_Lannister";"CHARACTER";"nameIs";"Lancel Lannister"
"/index.php/Lancel_Lannister";"CHARACTER";"playedBy";"Eugene Simon"
"/index.php/Lancel_Lannister";"CHARACTER";"spouse";"/index.php/Amerei_Frey"
"/index.php/Lancel_Lannister";"CHARACTER";"titlesIs";"Lord of Darry"
"/index.php/Lancel_Lannister";"CHARACTER";"titlesIs";"Ser"
"/index.php/Lancel_V_Lannister";"CHARACTER";"belongsToRoyalHouse";"/index.php/House_Lannister"
"/index.php/Lancel_V_Lannister";"CHARACTER";"belongsToRoyalHouse";"/index.php/Lannister"
"/index.php/Lancel_V_Lannister";"CHARACTER";"fullNameIs";"Lancel of House Lannister, the Fifth of His Name"
"/index.php/Lancel_V_Lannister";"CHARACTER";"nameIs";"Lancel V Lannister"
"/index.php/Lancel_V_Lannister";"CHARACTER";"otherTitles";"King of the Rock"
"/index.php/Lann_the_Clever";"CHARACTER";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Lann_the_Clever";"CHARACTER";"bornIn";"In Age of Heroes"
"/index.php/Lann_the_Clever";"CHARACTER";"hasAlias";"Lann the Clever"
"/index.php/Lann_the_Clever";"CHARACTER";"hasAllegianceWith";"/index.php/House_Lannister"
"/index.php/Lann_the_Clever";"CHARACTER";"hasAllegianceWith";"/index.php/Lannister"
"/index.php/Lann_the_Clever";"CHARACTER";"hasRace";"First Men"
"/index.php/Lann_the_Clever";"CHARACTER";"nameIs";"Lann the Clever"
"/index.php/Lanna";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lanna";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lanna";"CHARACTER";"bornIn";"In 285AC or 286AC"
"/index.php/Lanna";"CHARACTER";"nameIs";"Lanna"
"/index.php/Lanna_(Happy_Port)";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lanna_(Happy_Port)";"CHARACTER";"bornIn";"In 286AC"
"/index.php/Lanna_(Happy_Port)";"CHARACTER";"hasCulture";"Braavosi"
"/index.php/Lanna_(Happy_Port)";"CHARACTER";"nameIs";"Lanna (Happy Port)"
"/index.php/Lanna_Lannister";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Lanna_Lannister";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lanna_Lannister";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lanna_Lannister";"CHARACTER";"hasAllegianceWith";"/index.php/House_Lannister"
"/index.php/Lanna_Lannister";"CHARACTER";"hasAllegianceWith";"/index.php/Lannister"
"/index.php/Lanna_Lannister";"CHARACTER";"nameIs";"Lanna Lannister"
"/index.php/Lanna_Lannister";"CHARACTER";"spouse";"/index.php/Antario_Jast"
"/index.php/Lannisport";"CITY";"hasReligion";"Faith of the Seven"
"/index.php/Lannisport";"CITY";"isGovernedBy";"House Lannister, Feudal Lord."
"/index.php/Lannisport";"CITY";"isNamedFor";"Lann the Clever"
"/index.php/Lannisport";"CITY";"locationIs";"the Westerlands, Westeros."
"/index.php/Lannisport";"CITY";"nameIs";"Lannisport"
"/index.php/Lannisport";"CITY";"organizations";"City Watch of Lannisport"
"/index.php/Lannister";"HOUSE";"currentLordIs";"/index.php/Cersei_Lannister"
"/index.php/Lannister";"HOUSE";"fromRegion";"the Westerlands"
"/index.php/Lannister";"HOUSE";"hasAncestralWeapon";"Brightroar (lost)"
"/index.php/Lannister";"HOUSE";"hasCadetBranch";"/index.php/House_Lannister_of_Darry"
"/index.php/Lannister";"HOUSE";"hasCadetBranch";"/index.php/House_Lannister_of_Lannisport"
"/index.php/Lannister";"HOUSE";"hasCoatOfArms";"Gules, a lion or"
"/index.php/Lannister";"HOUSE";"hasWords";"Hear Me Roar!"
"/index.php/Lannister";"HOUSE";"nameIs";"House Lannister"
"/index.php/Lannister";"HOUSE";"seatIs";"/index.php/Casterly_Rock"
"/index.php/Lannister";"HOUSE";"titlesIs";"King of the Rock (formerly) Lord of Casterly RockShield of LannisportWarden of the West"
"/index.php/Lannister";"HOUSE";"wasFounded";"Age of Heroes"
"/index.php/Lannister";"HOUSE";"wasFoundedBy";"/index.php/Lann_the_Clever"
"/index.php/Larence_Snow";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Larence_Snow";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Larence_Snow";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Larence_Snow";"CHARACTER";"bornIn";"In 286AC"
"/index.php/Larence_Snow";"CHARACTER";"hasAllegianceWith";"/index.php/House_Hornwood"
"/index.php/Larence_Snow";"CHARACTER";"nameIs";"Larence Snow"
"/index.php/Lark";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Lark";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lark";"CHARACTER";"diedIn";"In 299AC, at Beyond the Wall"
"/index.php/Lark";"CHARACTER";"hasAlias";"Lark the Sisterman"
"/index.php/Lark";"CHARACTER";"nameIs";"Lark"
"/index.php/Larra_Blackmont";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Larra_Blackmont";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Larra_Blackmont";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Larra_Blackmont";"CHARACTER";"hasAllegianceWith";"/index.php/House_Blackmont"
"/index.php/Larra_Blackmont";"CHARACTER";"hasCulture";"Dornish"
"/index.php/Larra_Blackmont";"CHARACTER";"nameIs";"Larra Blackmont"
"/index.php/Larra_Blackmont";"CHARACTER";"titlesIs";"Lady of Blackmont"
"/index.php/Larraq";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Larraq";"CHARACTER";"hasAlias";"The Lash"
"/index.php/Larraq";"CHARACTER";"hasCulture";"Ghiscari"
"/index.php/Larraq";"CHARACTER";"nameIs";"Larraq"
"/index.php/Larys_Strong";"CHARACTER";"appearsIn";"/index.php/The_Princess_and_the_Queen"
"/index.php/Larys_Strong";"CHARACTER";"appearsIn";"/index.php/The_Rogue_Prince"
"/index.php/Larys_Strong";"CHARACTER";"bornIn";"In 91AC or before"
"/index.php/Larys_Strong";"CHARACTER";"hasAlias";"Larys Clubfoot"
"/index.php/Larys_Strong";"CHARACTER";"hasAllegianceWith";"/index.php/House_Strong"
"/index.php/Larys_Strong";"CHARACTER";"nameIs";"Larys Strong"
"/index.php/Larys_Strong";"CHARACTER";"titlesIs";"Lord of Harrenhal"
"/index.php/Larys_Strong";"CHARACTER";"titlesIs";"Master of Whisperers"
"/index.php/Last_Hearth";"CITY";"hasReligion";"Old Gods"
"/index.php/Last_Hearth";"CITY";"isGovernedBy";"House Umber, Feudal Lord."
"/index.php/Last_Hearth";"CITY";"locationIs";"The North"
"/index.php/Last_Hearth";"CITY";"nameIs";"Last Hearth"
"/index.php/Last_Storm";"BATTLE";"conflictHappenedIn";"/index.php/War_of_Conquest"
"/index.php/Last_Storm";"BATTLE";"dateIs";"1AC"
"/index.php/Last_Storm";"BATTLE";"nameIs";"Last Storm"
"/index.php/Last_Storm";"BATTLE";"place";"Storm's End, the Stormlands"
"/index.php/Last_Storm";"BATTLE";"resultWas";"Conquest of the Stormlands"
"/index.php/Last_Storm";"BATTLE";"resultWas";"Foundation of House Baratheon"
"/index.php/Last_Storm";"BATTLE";"resultWas";"Targaryen victory"
"/index.php/Layna";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Layna";"CHARACTER";"bornIn";"In or between 279AC and 285AC"
"/index.php/Layna";"CHARACTER";"nameIs";"Layna"
"/index.php/Leana_Frey";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Leana_Frey";"CHARACTER";"bornIn";"In 299AC or 300AC"
"/index.php/Leana_Frey";"CHARACTER";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Leana_Frey";"CHARACTER";"nameIs";"Leana Frey"
"/index.php/Leathers";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Leathers";"CHARACTER";"bornIn";"In 259AC or before"
"/index.php/Leathers";"CHARACTER";"hasCulture";"Wildling"
"/index.php/Leathers";"CHARACTER";"nameIs";"Leathers"
"/index.php/Leathers";"CHARACTER";"titlesIs";"Master-at-Arms"
"/index.php/Left_Hand_Lew";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Left_Hand_Lew";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Left_Hand_Lew";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Left_Hand_Lew";"CHARACTER";"nameIs";"Left Hand Lew"
"/index.php/Lem";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lem";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lem";"CHARACTER";"hasAlias";"Lem Lemoncloak"
"/index.php/Lem";"CHARACTER";"hasAlias";"The Hound (III)"
"/index.php/Lem";"CHARACTER";"hasAlias";"The Lemon"
"/index.php/Lem";"CHARACTER";"nameIs";"Lem"
"/index.php/Lem_(Standfast)";"CHARACTER";"appearsIn";"/index.php/The_Sworn_Sword"
"/index.php/Lem_(Standfast)";"CHARACTER";"bornIn";"In or around 161AC"
"/index.php/Lem_(Standfast)";"CHARACTER";"hasAllegianceWith";"/index.php/House_Osgrey"
"/index.php/Lem_(Standfast)";"CHARACTER";"nameIs";"Lem (Standfast)"
"/index.php/Lenn";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lenn";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lenn";"CHARACTER";"hasCulture";"Free Folk"
"/index.php/Lenn";"CHARACTER";"nameIs";"Lenn"
"/index.php/Lennocks";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lennocks";"CHARACTER";"nameIs";"Lennocks"
"/index.php/Lenwood_Tawney";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lenwood_Tawney";"CHARACTER";"hasAlias";"Little Lenwood Tawney"
"/index.php/Lenwood_Tawney";"CHARACTER";"hasAllegianceWith";"/index.php/House_Tawney"
"/index.php/Lenwood_Tawney";"CHARACTER";"hasCulture";"Ironborn"
"/index.php/Lenwood_Tawney";"CHARACTER";"nameIs";"Lenwood Tawney"
"/index.php/Lenyl";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Lenyl";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lenyl";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lenyl";"CHARACTER";"hasCulture";"Free Folk"
"/index.php/Lenyl";"CHARACTER";"nameIs";"Lenyl"
"/index.php/Leo_Blackbar";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Leo_Blackbar";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Leo_Blackbar";"CHARACTER";"hasAllegianceWith";"/index.php/House_Blackbar"
"/index.php/Leo_Blackbar";"CHARACTER";"nameIs";"Leo Blackbar"
"/index.php/Leo_Blackbar";"CHARACTER";"spouse";"/index.php/Olene_Tyrell"
"/index.php/Leo_Blackbar";"CHARACTER";"titlesIs";"Ser"
"/index.php/Leo_Lefford";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Leo_Lefford";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Leo_Lefford";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Leo_Lefford";"CHARACTER";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Leo_Lefford";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Leo_Lefford";"CHARACTER";"diedIn";"In 299 AL, at Trident"
"/index.php/Leo_Lefford";"CHARACTER";"hasAllegianceWith";"/index.php/House_Lefford"
"/index.php/Leo_Lefford";"CHARACTER";"nameIs";"Leo Lefford"
"/index.php/Leo_Lefford";"CHARACTER";"titlesIs";"Lord of the Golden Tooth"
"/index.php/Leo_Tyrell";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Leo_Tyrell";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Leo_Tyrell";"CHARACTER";"hasAlias";"Lazy Leo"
"/index.php/Leo_Tyrell";"CHARACTER";"hasAllegianceWith";"/index.php/House_Tyrell"
"/index.php/Leo_Tyrell";"CHARACTER";"nameIs";"Leo Tyrell"
"/index.php/Leo_Tyrell_(Longthorn)";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Leo_Tyrell_(Longthorn)";"CHARACTER";"appearsIn";"/index.php/The_Hedge_Knight"
"/index.php/Leo_Tyrell_(Longthorn)";"CHARACTER";"appearsIn";"/index.php/The_Mystery_Knight"
"/index.php/Leo_Tyrell_(Longthorn)";"CHARACTER";"hasAlias";"Leo Longthorn"
"/index.php/Leo_Tyrell_(Longthorn)";"CHARACTER";"hasAllegianceWith";"/index.php/House_Tyrell"
"/index.php/Leo_Tyrell_(Longthorn)";"CHARACTER";"nameIs";"Leo Tyrell (Longthorn)"
"/index.php/Leo_Tyrell_(Longthorn)";"CHARACTER";"titlesIs";"Defender of the Marches"
"/index.php/Leo_Tyrell_(Longthorn)";"CHARACTER";"titlesIs";"High Marshal of the Reach"
"/index.php/Leo_Tyrell_(Longthorn)";"CHARACTER";"titlesIs";"Lord of Highgarden"
"/index.php/Leo_Tyrell_(Longthorn)";"CHARACTER";"titlesIs";"Warden of the South"
"/index.php/Leo_Tyrell_(son_of_Victor)";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Leo_Tyrell_(son_of_Victor)";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Leo_Tyrell_(son_of_Victor)";"CHARACTER";"hasAllegianceWith";"/index.php/House_Tyrell"
"/index.php/Leo_Tyrell_(son_of_Victor)";"CHARACTER";"nameIs";"Leo Tyrell (son of Victor)"
"/index.php/Leo_Tyrell_(son_of_Victor)";"CHARACTER";"spouse";"/index.php/Alys_Beesbury"
"/index.php/Leo_Tyrell_(son_of_Victor)";"CHARACTER";"titlesIs";"Ser"
"/index.php/Leobald_Tallhart";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Leobald_Tallhart";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Leobald_Tallhart";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Leobald_Tallhart";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Leobald_Tallhart";"CHARACTER";"diedIn";"In 299AC, at Winterfell"
"/index.php/Leobald_Tallhart";"CHARACTER";"hasAllegianceWith";"/index.php/House_Tallhart"
"/index.php/Leobald_Tallhart";"CHARACTER";"hasCulture";"Northmen"
"/index.php/Leobald_Tallhart";"CHARACTER";"nameIs";"Leobald Tallhart"
"/index.php/Leobald_Tallhart";"CHARACTER";"spouse";"/index.php/Berena_Hornwood"
"/index.php/Leona_Tyrell";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Leona_Tyrell";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Leona_Tyrell";"CHARACTER";"hasAllegianceWith";"/index.php/House_Tyrell"
"/index.php/Leona_Tyrell";"CHARACTER";"nameIs";"Leona Tyrell"
"/index.php/Leona_Woolfield";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Leona_Woolfield";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Leona_Woolfield";"CHARACTER";"hasAllegianceWith";"/index.php/House_Manderly"
"/index.php/Leona_Woolfield";"CHARACTER";"hasAllegianceWith";"/index.php/House_Woolfield"
"/index.php/Leona_Woolfield";"CHARACTER";"nameIs";"Leona Woolfield"
"/index.php/Leona_Woolfield";"CHARACTER";"spouse";"/index.php/Wylis_Manderly"
"/index.php/Leonella_Lefford";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Leonella_Lefford";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Leonella_Lefford";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Leonella_Lefford";"CHARACTER";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Leonella_Lefford";"CHARACTER";"hasAllegianceWith";"/index.php/House_Lefford"
"/index.php/Leonella_Lefford";"CHARACTER";"nameIs";"Leonella Lefford"
"/index.php/Leonella_Lefford";"CHARACTER";"spouse";"/index.php/Lothar_Frey"
"/index.php/Leonette_Fossoway";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Leonette_Fossoway";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Leonette_Fossoway";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Leonette_Fossoway";"CHARACTER";"hasAllegianceWith";"/index.php/House_Tyrell_of_Brightwater_Keep"
"/index.php/Leonette_Fossoway";"CHARACTER";"nameIs";"Leonette Fossoway"
"/index.php/Leonette_Fossoway";"CHARACTER";"spouse";"/index.php/Garlan_Tyrell"
"/index.php/Leonette_Fossoway";"CHARACTER";"titlesIs";"Lady"
"/index.php/Leslyn_Haigh";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Leslyn_Haigh";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Leslyn_Haigh";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Leslyn_Haigh";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Leslyn_Haigh";"CHARACTER";"hasAllegianceWith";"/index.php/House_Haigh"
"/index.php/Leslyn_Haigh";"CHARACTER";"nameIs";"Leslyn Haigh"
"/index.php/Leslyn_Haigh";"CHARACTER";"spouse";"/index.php/Perriane_Frey"
"/index.php/Leslyn_Haigh";"CHARACTER";"titlesIs";"Ser"
"/index.php/Lester";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lester";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lester";"CHARACTER";"hasAlias";"Red Lester"
"/index.php/Lester";"CHARACTER";"hasAllegianceWith";"/index.php/House_Lannister"
"/index.php/Lester";"CHARACTER";"hasAllegianceWith";"/index.php/Lannister"
"/index.php/Lester";"CHARACTER";"nameIs";"Lester"
"/index.php/Lester_Morrigen";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Lester_Morrigen";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Lester_Morrigen";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Lester_Morrigen";"CHARACTER";"hasAllegianceWith";"/index.php/House_Morrigen"
